周倈丞,"不求与人相比但求超越自己",,100481892459,MS4wLjABAAAALxNDFF9lin30maUWeg1iT9F3OPtwXsE7FUXzA9oqvr8,39,21,39,0,0,0,21,18,0.5384615384615384,1.0,2,0.05128205128205128,0,28000,89,58
真诚的尺度,这个人很懒，什么都没留下。,,3865472136118380,MS4wLjABAAAAhygo5trWKsqbxHZXtytIGYSKDpFbu3MP8IqHXB-aRb_WcxpdKcQzkLTL-jvN4IRk,154,154,67,3,11,6,134,0,1.0,0.43506493506493504,21,0.13636363636363635,0,5301,122,399
小米红薯,这个人很懒，什么都没留下。,,101903212652,MS4wLjABAAAAyFIFUNf7tUHcsvTsmmq-PXj-ATSmLP3369RHtpL1JG4,57,57,13,1,0,3,53,0,1.0,0.22807017543859648,2,0.03508771929824561,0,6164,29,92
老蔡工程合伙人,这个人很懒，什么都没留下。,,52413169771,MS4wLjABAAAALAtOno_tZy7xZVavNsW_cqH61XYBAxlBn7j4WNRn-DU,547,546,74,1,100,372,73,1,0.9981718464351006,0.13528336380255943,13,0.02376599634369287,0,13000,187,1985
挚爱小斌哥,,,101565464687,MS4wLjABAAAAb0FHMPYPAScy28OcpQZqDD4LIZdKkiYTR__ICV8mdms,214,214,56,0,0,196,18,0,1.0,0.2616822429906542,34,0.1588785046728972,0,1961,104,453
夜色下的侧脸,这个人很懒，什么都没留下。,,3232212105306219,MS4wLjABAAAAEcsKuQuiK8x_7jyhQgXOkC4KOJocXVZjL0WZUfyXyUzaZ2pMSUggZkJyRZsEWX6Z,28,27,11,1,0,5,21,1,0.9642857142857143,0.39285714285714285,0,0.0,0,5063,18,75
A广州A,,,63583084657,MS4wLjABAAAANS1amouEPtSAYEIQnn-rBUhxpBxqd3INKarBzheQ6ow,94,94,5,0,0,93,0,1,1.0,0.05319148936170213,2,0.02127659574468085,0,4357,46,202
回不去的曾经6868,这个人很懒，什么都没留下。,,107665023084,MS4wLjABAAAAgeP-6skbJUdLrB9uIldwK0YAdtBcNn9B8yH9d_Dezpc,18,17,12,2,1,2,11,2,0.9444444444444444,0.6666666666666666,1,0.05555555555555555,0,10000,31,120
,,,479810326102131,MS4wLjABAAAAl7_dHQO2xkYyzmOhyiWIn2Co2cyhv4FkG9YiSvZoUOY,0,0,0,0,0,0,0,0,,,0,,0,4215,3,3
風壆夜歸人,,,2146703983517806,MS4wLjABAAAA2hWX8_s1Kfv9lnjyIralHhK15-uws8nVov7r4-_skVwM6t9zr43ehMmmAlgvzjyc,9,2,8,0,0,2,0,7,0.2222222222222222,0.8888888888888888,1,0.1111111111111111,0,21000,48,7
聪明饭团J1,,,2075511363739767,MS4wLjABAAAArgCuw_s_SBpMXw5iUfG3nT-x8dVxbo28auvXo34gpPQZhPdGiWbX2Q7h2MZlBjgo,14,14,2,0,0,0,14,0,1.0,0.14285714285714285,1,0.07142857142857142,0,983,2,4
风姿卓越旭日NHy,,,65550065783,MS4wLjABAAAALmu57oMMWlw4Cqv9c90dgSOXK-58VjnRBWkMs-B34B0,2,2,0,0,0,0,2,0,1.0,0.0,0,0.0,0,829,36,13
督文,路见不平，一声吼！,,3758743674,MS4wLjABAAAAFzIsg7EZ1QeU8K9LNdWiCxMvT713OZQ6fQwJmMoHF3k,239,206,87,0,2,6,198,33,0.8619246861924686,0.36401673640167365,17,0.07112970711297072,0,3408,189,416
前如人生,,,5761294459,MS4wLjABAAAAhdm4P1YKjk5gkbWeAJCtNx2_wxayOlfJXiFr6gi5_jQ,156,154,14,0,20,94,34,8,0.9871794871794872,0.08974358974358974,2,0.01282051282051282,0,18000,55,50
,,,1138696863875196,MS4wLjABAAAAGEsu4m0hfev2emimr0RsyJ2iqeUEwY57OJmgVKxkSaiyAVWIBRGfo1aegxY9c4D3,0,0,0,0,0,0,0,0,,,0,,0,341,20,71
圆月不圆CjoP,,,5480554621,MS4wLjABAAAAQ9mj133VtLW_UIDai66yg1b6TCkRTfvWtjgbySPEJVU,5,5,4,0,0,0,5,0,1.0,0.8,0,0.0,0,34000,96,114
艾剑,,,2541684340564096,MS4wLjABAAAAhlw3nOwaFInV63wrLXdhOmxNuySzy_vzr4MbiwOQcuzDBw7KuaXwke7c8bGAfcXL,506,502,171,8,1,10,483,4,0.9920948616600791,0.33794466403162055,50,0.09881422924901186,0,7081,110,82
无名的人儿啊,,,3979852904669315,MS4wLjABAAAA6xSrTU-HHp_HIuyYpEmv7WE-gHv1c9Ihwjxe2bFZ-lF0llcufZa5av9B633P4xpF,147,107,21,0,15,89,3,40,0.7278911564625851,0.14285714285714285,1,0.006802721088435374,0,31000,115,738
MingJ31,,,5908316293,MS4wLjABAAAAoHUBca-KIKS4H-FZoU2DyreFhn07y14FxblknSfQBt4,4,3,3,0,0,0,3,1,0.75,0.75,1,0.25,0,14000,136,122
智者海风r6m,资深企业咨询与数字化转型专家,,4478664838,MS4wLjABAAAAV5A_XdvI5DQywI4rdsb_iO9-2wciKnOpDpcNA93v2LY,814,293,209,36,25,5,225,523,0.35995085995085996,0.25675675675675674,31,0.038083538083538086,0,46000,678,1407
老黄你好,一位私营企业主。,,4006217202016391,MS4wLjABAAAAVSITP7-5q3ZyZCrk5HDzzR127qgu03P0jz_0mvN6IENm88FrKXvGknfRaxep_dJm,974,911,953,0,2,1,908,63,0.9353182751540041,0.9784394250513347,641,0.6581108829568788,0,92000,4302,2601
春风十里刚好遇见你i,,,3246176338444424,MS4wLjABAAAA67BJuMxbCS1Z3BKMo9XOA33Zrc6sr2KfjBsfmab6j1y1enog5sOUkPVzbuztcj_j,1,1,1,0,0,0,1,0,1.0,1.0,1,1.0,0,29000,18,0
强聊,聊聊吧！聊天聊地聊科技！啥都可以聊！,,99174817929,MS4wLjABAAAAE2aCmPenP6pD-Uxnk5R_Hfe5_LLIFrNnQBh-cCG2fi0,53,53,16,0,1,38,14,0,1.0,0.3018867924528302,3,0.05660377358490566,0,20000,51,418
大海唠真,在千千万万中，寻找万千真理。,,101261803659,MS4wLjABAAAACpglTq8_BT1haIgAQ6MTFYRFOwhv4L9lD9KHCMcAvEw,89,83,65,3,10,12,56,8,0.9325842696629213,0.7303370786516854,20,0.2247191011235955,0,7995,289,2472
三十七点六度,这个人很懒，什么都没留下。,,93010247820,MS4wLjABAAAA8yia5V50ISUjnvx3ajK_nqiwlYnquwGtC5ji6Y9ZWbM,11,11,11,0,0,0,11,0,1.0,1.0,9,0.8181818181818182,0,36000,124,55
情绪出路,希望帮助受情绪困扰的人找到出路,,1843255534690444,MS4wLjABAAAAjNTAvGiLo_c5alGG0cMG8wBaY3dhoTzV1lM7tKhhDzhWhofQnTCnwdKBlK0_LvTU,361,361,167,331,0,0,30,0,1.0,0.4626038781163435,22,0.060941828254847646,0,1305,25,8
山楂树下看电影,,,4449149070,MS4wLjABAAAA_d2IFME-LN2YF45pRbRjMqAeHxIvlKI-obNXg__u0Rs,70,3,53,0,0,0,2,68,0.04285714285714286,0.7571428571428571,0,0.0,0,96000,134,288
sshdjxjx,,,85814853774,MS4wLjABAAAAXjjZSGss0lWtqBAVF1IlXm-hypdAx7KFslrIxvHcbAo,4,4,0,0,0,0,4,0,1.0,0.0,0,0.0,0,2757,23,116
世界和平天下安定,"生活中普普通人热爱祖国，热爱生活",,1332027539,MS4wLjABAAAAWbIz4UvxUhcnsyTnsvvoxjYHDCc-_mt42gEO2RHgmoo,47,18,24,0,9,0,9,29,0.3829787234042553,0.5106382978723404,1,0.02127659574468085,0,3597,52,138
Mcokey-chen,,,5821907091,MS4wLjABAAAAios-mZlcv5R4IgtvFulgocndYflb2Uhd-l2w6sDZyFc,9,7,2,0,0,1,6,2,0.7777777777777778,0.2222222222222222,1,0.1111111111111111,0,845,124,1624
木头小神,,,73548652692,MS4wLjABAAAAkMt7Hc3J85OP0eVJSboEXQWOGIbJ0uTwtOes4v_xDAY,156,156,1,0,5,21,130,0,1.0,0.00641025641025641,0,0.0,0,1744,7,10
自强不息也,弘扬中华传统文化，传承精神财富。,,1640126806761619,MS4wLjABAAAAhqF82Cyh7_tbNjMOIMrI8EJMwjhCS-nz52MpmpLdwCcRW5J-hJi97fopTIj5QOzO,36,20,31,0,0,1,19,16,0.5555555555555556,0.8611111111111112,1,0.027777777777777776,0,30000,73,133
,,,1020796685779095,MS4wLjABAAAA_vQMad8jgRrNvw38D2ohXg0JH-9a59GrMEQyawgn3Q3X1vFqnY077JEYmVzdmE2L,0,0,0,0,0,0,0,0,,,0,,0,10000,388,5
经典全球,分享经典音乐，抚慰浮华的心灵,,101768929432,MS4wLjABAAAAZD2PYQHNJRmvVg-8gtGHUx4eR_fxmKkC9BeCNVqjwAo,635,565,453,17,39,501,7,71,0.889763779527559,0.7133858267716535,121,0.19055118110236222,0,251000,89000,1315
程序员猫猫,Python开发者，专注AI，机器学习与数据分析；欢迎大家关注！,,4067826154602647,MS4wLjABAAAA7HLZTl88zQxvh_g33pbgBHKZKKzSZUk-5c9eGwBxu3WGURch31BC4-Q4XGwZCUQl,182,176,129,68,4,41,61,8,0.967032967032967,0.7087912087912088,102,0.5604395604395604,0,3491,691,23
,,,70377283738,MS4wLjABAAAAUweVA73E06lA6avKy5qEoX2dvLC5IwpICdRQkN_h-6c,0,0,0,0,0,0,0,0,,,0,,0,561,2,5
北城以北70688048,,,5895413915,MS4wLjABAAAAqRlnbifA0BAUjuqminHDqjASHxOUTOywLF0dMHv93zg,10,10,1,0,1,7,2,0,1.0,0.1,0,0.0,0,19,2,5
端庄溪流wH,,,2638418853757085,MS4wLjABAAAAW_TSw48nR5hPxZd7L--IXMADgp5IA4aROxg3628AFdKVcKIpKLC3iZ3HEfenxyBo,117,117,4,0,0,0,117,0,1.0,0.03418803418803419,1,0.008547008547008548,0,736,11,37
,,,4130244952064158,MS4wLjABAAAAXmhTdAka6-f0m8lkZIsCuF8Etf0gfTQ3aFrO3u67-HEURLcoT4O9hR1m8oxvRsT7,0,0,0,0,0,0,0,0,,,0,,0,49,0,1
冰城体验关,傻大笨粗东北人,,91696890015,MS4wLjABAAAArwoeb7DDKy6C9ujpFDP8P8AKKHm7DXGS1fIaQw1VGQY,38,27,19,0,0,0,24,14,0.7105263157894737,0.5,7,0.18421052631578946,0,483,8,97
,,,1442978813984927,MS4wLjABAAAAlwDEaC5ui5OAm8WET5xyhRaZr7bwwFaE0rbj10aHNFCCRuA1kCMLEV5peRRYFLNd,0,0,0,0,0,0,0,0,,,0,,0,983,3,130
Jasonccc,正义的大男孩,,3689921065,MS4wLjABAAAA9Diw95quof_uJtPWydVI9tOOLo47KGBmv-2L4oHnsVo,28,10,22,0,0,0,9,19,0.35714285714285715,0.7857142857142857,1,0.03571428571428571,0,12000,127,844
愤怒的小小乌,这个人很懒，什么都没留下。,,4689494178,MS4wLjABAAAAIveL85kjVZvALS9xPRb-HL2tUFYy4C3QXyQcqa-pGIo,966,388,385,1,0,0,351,614,0.40165631469979296,0.39855072463768115,40,0.041407867494824016,0,91000,445,45
,,,14045946020,MS4wLjABAAAAWrmiReIdSdcopjrQeiseIJcXP7rzwgFbon25Wdjytl8,0,0,0,0,0,0,0,0,,,0,,0,44000,100,11
一二三迪迪迪,这个人很懒，什么都没留下。,,71918125222,MS4wLjABAAAAVJuq4UnjRQGJWVDJbk5IghRKwm6dbjJ9LQ8YIwtoAJY,45,43,10,1,0,0,42,2,0.9555555555555556,0.2222222222222222,3,0.06666666666666667,0,9451,42,2083
精益数字化研习社,精益管理、数字化、智能制造，技术交流与项目研讨,燕山大学机械电子工程专业博士,3364934141345959,MS4wLjABAAAAquxAllN9UcbCdNbE3CMevLMapHIeqHStIv7NgOvdU7PoFC-R9zkMr1k6xT8Kg-_Q,27,27,13,0,0,0,27,0,1.0,0.48148148148148145,3,0.1111111111111111,0,1026,16,73
可乐吧8886,,,5516132524,MS4wLjABAAAAX8mWmoEd0hq2wP3tZE7hU-ZXkjD5vGLH44y0mFoalf8,237,222,104,4,2,10,198,23,0.9367088607594937,0.4388185654008439,44,0.18565400843881857,0,27000,345,70
